opening_balance,daily_income,daily_expense,recurring_payment_amount,upcoming_payment_amount,expected_invoice_amount,overdue_invoice_amount,discretionary_spending,day_of_month,cash_flow_7d,cash_flow_30d,minimum_safe_balance,cash_shortage_risk,predicted_minimum_balance,days_to_cash_shortage
20191.18,2287.07,1573.21,14037.29,10376.98,10811.37,28500.0,6464.73,28,3008.55,-3586.87,15000.0,0,16450.26,30.0
310677.73,11544.4,4085.43,34438.44,7641.33,74442.7,0.0,10082.44,8,64044.74,256131.76,20000.0,0,374240.64,30.0
50277.32,4368.89,5324.84,46754.08,23116.24,10304.63,20000.0,7276.89,8,-13877.24,-96244.26,25000.0,1,-45403.84,7.3
93315.91,2879.69,6491.1,50544.37,39703.86,54135.93,40000.0,13679.67,30,-30334.25,-160454.69,25000.0,1,-67608.82,10.4
29137.3,1775.29,1980.27,21203.94,9007.54,4976.95,28500.0,2815.02,30,-4042.52,-42784.06,15000.0,1,-13744.9,11.5
71192.46,7413.25,6065.02,25104.29,42917.1,23015.35,8000.0,3317.16,11,-3126.19,-7759.26,25000.0,0,63243.2,30.0
6849.97,2853.25,2149.58,9218.94,16177.76,18214.81,0.0,3081.74,18,2097.56,13928.27,15000.0,1,9103.46,1.0
55778.45,2295.27,2725.43,20937.35,15742.18,2128.42,0.0,2551.84,23,-8882.33,-47456.02,15000.0,1,8728.73,24.1
46198.93,2059.15,2779.69,19000.79,11157.26,15071.82,5000.0,2802.09,4,-6492.33,-38702.45,15000.0,1,7499.09,17.5
82326.83,6085.66,3864.7,53795.8,40043.48,22013.66,8000.0,3953.13,27,3932.02,-8396.98,25000.0,0,73412.4,30.0
174543.39,3992.42,3638.44,51859.99,21311.37,41911.98,40000.0,12246.41,16,2335.66,-36640.18,25000.0,0,138018.65,30.0
173323.22,2973.51,4747.86,20571.83,43651.11,35913.35,8000.0,14036.62,6,-22698.19,-84739.95,25000.0,0,88363.13,30.0
89805.55,4284.03,7292.6,20267.21,35280.69,46680.67,0.0,4240.39,27,-25836.11,-99124.26,25000.0,1,-9102.9,12.7
12023.64,2477.25,3272.44,6143.22,6226.08,15008.97,5000.0,6088.64,15,-5054.96,-23215.99,15000.0,1,-10925.94,2.1
152484.7,7467.65,6558.03,32009.03,19871.92,17344.6,20000.0,6123.11,11,1887.44,-15247.96,25000.0,0,137279.65,30.0
42655.71,2223.37,2460.44,15750.35,10517.12,16734.31,28500.0,7770.85,1,-2519.48,-28045.28,15000.0,1,14629.07,25.1
49635.23,2358.72,2188.02,6345.42,16699.47,2608.12,14000.0,6031.56,8,-4963.29,-20915.9,15000.0,0,28642.75,30.0
22602.19,1788.19,2181.16,11230.07,13025.2,4115.04,0.0,7020.05,15,-7137.88,-31929.39,15000.0,1,-9128.13,6.1
63653.44,6287.03,3949.01,48408.13,40589.8,53711.07,0.0,11752.51,2,10872.46,34853.83,25000.0,0,74242.39,30.0
124035.61,7475.39,6379.78,52288.49,21181.02,26725.35,40000.0,10419.79,2,4541.91,-29875.97,25000.0,0,93622.97,30.0
273191.4,8091.61,6632.18,27425.6,6413.41,60739.51,0.0,8413.11,3,19798.58,70683.52,20000.0,0,292994.57,30.0
13939.75,2420.93,1909.45,17735.96,14798.17,7018.9,0.0,2046.93,17,-935.15,-10170.9,15000.0,1,3594.23,1.0
153395.66,4501.77,5491.48,22273.11,17501.75,34712.52,40000.0,10771.1,27,-6986.16,-50753.63,25000.0,0,102454.5,30.0
31635.47,1291.22,2499.5,20787.46,4513.74,16512.65,0.0,3125.9,21,-6960.87,-45036.72,15000.0,1,-13178.52,8.9
54897.04,2671.01,2008.14,17807.17,9144.88,17531.15,0.0,6691.8,17,4488.36,10465.18,15000.0,0,58948.98,30.0
35926.96,3140.36,1753.53,9260.05,13704.16,16739.34,28500.0,1545.06,14,7574.01,23980.03,15000.0,0,43211.17,30.0
156891.83,7495.14,5667.21,54813.39,38297.98,38895.06,0.0,11565.72,11,5255.39,621.85,25000.0,0,157725.31,30.0
18960.59,1405.31,2713.88,16904.64,8106.51,17493.68,0.0,1800.57,6,-8903.87,-46774.64,15000.0,1,-27817.2,2.1
54419.46,2140.87,2940.73,10124.19,21131.41,8078.58,0.0,4436.02,24,-12435.87,-47172.82,15000.0,1,7723.05,21.9
79034.47,6472.37,5845.64,24031.48,23407.08,35821.17,40000.0,12690.1,5,2188.5,-8815.52,25000.0,0,70297.8,30.0
40625.16,1864.9,1894.83,21073.99,10612.34,9719.27,0.0,2570.2,6,-2510.55,-22864.76,15000.0,0,18033.62,30.0
20089.95,1842.04,2066.21,7921.64,22232.22,11628.08,5000.0,8140.87,25,-8136.47,-27250.9,15000.0,1,-7072.28,4.2
228248.07,4514.02,7631.94,19751.52,22524.7,58631.01,6000.0,6576.88,23,-19109.11,-79582.78,20000.0,0,148330.66,30.0
325339.25,8348.51,3921.72,15377.29,9757.83,59168.88,0.0,11192.44,29,38918.16,166837.39,20000.0,0,364748.52,30.0
233879.53,9924.69,4502.39,28375.86,23511.04,74574.37,0.0,9068.46,10,43466.58,185356.56,20000.0,0,277256.68,30.0
246959.33,9319.31,6815.41,15802.36,18549.22,91957.38,0.0,3454.65,23,28499.07,132722.74,20000.0,0,275050.92,30.0
53347.8,5525.03,6392.61,33480.82,25778.87,19536.54,20000.0,6623.3,3,-12477.3,-73750.56,25000.0,1,-20254.88,10.3
70395.88,3257.95,3200.95,40078.6,19609.09,8591.38,20000.0,5125.52,21,-5726.43,-57386.58,25000.0,1,12799.08,23.8
9397.29,1223.06,3502.46,10103.45,13649.6,11074.04,28500.0,3527.04,10,-19200.82,-92460.93,15000.0,1,-82934.53,1.1
112690.73,5161.88,7456.89,27873.07,18135.77,43442.38,8000.0,11278.58,27,-14630.86,-74616.6,25000.0,0,38077.54,30.0
114651.47,3131.15,7071.18,43383.49,35042.59,20591.75,40000.0,12160.86,14,-37478.93,-192035.38,25000.0,1,-77542.32,14.3
95512.86,5157.46,6253.48,17873.08,28011.35,83026.94,0.0,9525.28,20,-2271.3,4261.87,20000.0,0,93259.97,30.0
309507.23,7170.55,3505.79,18947.84,18348.19,64757.97,0.0,2230.97,21,31265.66,137404.82,20000.0,0,340599.92,30.0
194412.11,5768.82,7751.73,20787.09,25162.28,34534.56,6000.0,4676.81,14,-17038.41,-73302.29,20000.0,0,122217.3,30.0
35954.93,2163.43,1859.18,21799.26,22176.83,22414.26,14000.0,1846.39,9,-2258.18,-18034.55,15000.0,0,17963.09,30.0
89418.43,3796.99,5204.73,54389.41,38036.76,22078.24,8000.0,10716.96,6,-20653.23,-115780.09,25000.0,1,-26106.45,14.4
140001.0,4930.69,5977.86,43717.78,41246.58,38994.22,20000.0,9697.42,3,-16029.93,-85385.05,25000.0,0,54511.26,30.0
47949.27,7208.0,8199.14,27414.33,37056.28,17564.02,40000.0,7215.0,8,-18247.68,-92640.76,25000.0,1,-44361.1,6.7
52463.62,1800.05,3192.33,14654.68,20389.34,23134.48,0.0,4167.57,4,-13274.77,-53677.8,15000.0,1,-1485.75,14.6
39300.72,2766.78,2470.01,10671.58,7203.68,2617.09,28500.0,6180.14,23,-280.63,-17754.94,15000.0,0,21363.52,30.0
236384.41,7149.71,2730.52,25645.06,26815.19,92736.75,6000.0,11180.19,21,38755.61,170452.21,20000.0,0,274929.77,30.0
179209.32,3781.43,3891.64,40014.15,42709.76,38466.14,8000.0,13627.3,24,-10162.16,-50764.11,25000.0,0,128023.82,30.0
285781.75,10518.12,6684.63,20502.81,9606.34,61576.51,6000.0,10266.19,23,35307.22,144072.15,20000.0,0,321175.31,30.0
38706.09,1643.34,3483.29,19062.36,24207.0,6302.32,28500.0,7465.24,1,-21302.03,-103565.75,15000.0,1,-64574.1,7.1
263606.81,7199.37,7999.45,23409.52,25529.27,78828.3,6000.0,10727.94,15,-46.62,3487.06,20000.0,0,262951.5,30.0
64697.36,1522.09,2711.49,9235.51,7544.33,14867.7,5000.0,6515.22,14,-8370.05,-39594.41,15000.0,0,25162.9,30.0
152903.66,9679.42,2916.85,23927.14,17379.15,78647.27,0.0,11453.0,20,56115.82,240218.26,20000.0,0,208814.65,30.0
123611.99,5233.47,4940.92,42787.21,42137.56,15229.26,40000.0,14576.33,22,-11761.27,-76918.8,25000.0,0,46925.46,30.0
101740.53,5835.26,3915.74,25687.17,45391.12,51342.04,0.0,6838.14,2,5548.62,37849.42,25000.0,0,107500.22,30.0
133168.74,5221.04,7167.19,19098.56,21223.95,45339.17,20000.0,12894.97,1,-13044.77,-61367.75,25000.0,0,71560.99,30.0
8012.76,2479.72,2389.7,14741.2,24566.41,11251.81,0.0,1678.22,29,-6946.03,-25355.07,15000.0,1,-17186.98,1.0
114669.37,6904.48,4874.12,40016.72,35804.7,21192.44,40000.0,11605.41,24,4129.07,-9718.43,25000.0,0,104602.98,30.0
58196.65,1422.13,1504.63,8655.6,14548.68,9560.04,14000.0,2132.03,20,-4484.96,-21719.22,15000.0,0,36295.47,30.0
44881.7,2019.01,2962.0,9362.2,10822.31,22623.59,28500.0,1697.73,10,-6405.09,-37250.41,15000.0,1,7801.81,18.5
314684.48,9246.82,7236.03,31607.59,14850.45,33015.98,6000.0,5923.16,9,14738.52,44481.52,20000.0,0,329276.29,30.0
153870.28,3407.38,3883.81,26302.89,31869.02,19831.0,8000.0,13471.83,4,-12116.46,-55833.98,25000.0,0,97496.55,30.0
207961.01,10077.33,6353.01,28188.46,11732.69,58303.87,6000.0,3682.28,30,33037.94,127712.31,20000.0,0,241014.1,30.0
6078.99,1855.75,1730.49,20405.23,7692.49,11068.5,0.0,7725.95,2,13.53,-13271.39,15000.0,1,-7592.75,1.0
30138.11,1929.19,2167.08,7241.51,23179.52,2684.4,0.0,8389.87,15,-10400.16,-34873.35,15000.0,1,-5104.71,12.6
62832.36,1227.97,2899.05,19962.34,4528.37,18679.02,0.0,6297.32,1,-9773.1,-55944.08,15000.0,1,6941.23,19.2
48592.51,2896.02,2360.01,5875.65,23942.89,3667.04,5000.0,5973.35,23,-5091.71,-12071.32,15000.0,0,36650.18,30.0
103353.2,4002.58,5717.24,41725.48,40160.24,11839.06,8000.0,13699.86,3,-25698.91,-124686.47,25000.0,1,-21149.77,17.1
105405.73,5035.84,5641.39,22100.55,18584.13,12574.61,8000.0,4439.67,18,-9157.61,-49476.69,25000.0,0,56018.08,30.0
17655.74,2670.84,3200.84,10560.86,10407.71,21412.74,5000.0,3459.85,27,-3590.53,-17455.81,15000.0,1,496.72,1.5
154446.43,11478.95,4263.59,29829.46,17039.61,78736.97,0.0,5218.6,20,59439.05,248328.6,20000.0,0,214389.74,30.0
31886.75,1873.7,1602.53,17557.49,13688.97,20687.78,14000.0,8885.24,3,560.15,-8023.63,15000.0,0,23684.8,30.0
178628.34,4246.99,5812.68,42125.2,19281.56,41017.84,8000.0,8992.72,23,-10468.87,-70559.55,25000.0,0,108198.54,30.0
30921.85,2733.97,1725.9,20859.77,15051.3,13610.76,5000.0,2394.05,26,3758.09,5941.66,15000.0,0,34613.2,30.0
62863.68,2036.38,1944.22,15496.58,6791.17,3659.35,14000.0,2825.22,20,-1339.49,-21463.64,15000.0,0,41614.55,30.0
5605.76,1362.92,1527.29,12218.39,23746.74,17530.14,14000.0,5503.25,21,-7143.25,-28966.04,15000.0,1,-23338.43,1.3
126783.71,8878.26,6665.51,20442.35,18665.3,43584.53,0.0,2062.85,11,16740.02,70859.32,20000.0,0,143654.28,30.0
194786.96,5525.84,6503.49,20438.14,10044.43,48614.68,0.0,7675.93,22,-1138.42,-11197.53,20000.0,0,183504.79,30.0
327807.67,9998.03,5066.02,20411.58,23858.69,89884.79,0.0,8827.57,20,42957.55,193574.79,20000.0,0,370777.75,30.0
26404.51,2011.52,3493.95,9396.83,14346.19,23884.21,5000.0,3028.86,28,-11338.69,-46331.9,15000.0,1,-19992.97,4.5
30993.89,1701.05,3523.7,10197.32,17718.77,5161.29,0.0,5568.81,20,-18813.79,-77434.27,15000.0,1,-45700.86,6.3
172470.31,4040.86,7217.67,41870.22,37025.22,28159.22,8000.0,4294.82,3,-31415.94,-149240.63,25000.0,1,23338.13,25.1
24360.5,1656.01,2585.66,10907.57,7356.92,20188.73,5000.0,8116.83,14,-5412.53,-27965.08,15000.0,1,-3574.42,6.5
79209.81,5438.06,7050.0,28969.46,36787.23,34731.87,40000.0,13489.63,25,-19052.08,-95382.94,25000.0,1,-15827.79,13.9
66840.58,5940.89,7889.25,29470.52,41243.95,23798.13,0.0,3408.49,3,-25376.45,-105367.04,25000.0,1,-38525.66,9.4
33354.75,2997.68,3046.87,21047.25,8759.58,14214.97,14000.0,1644.07,6,-1005.14,-22667.42,15000.0,1,10984.0,17.9
70624.35,4703.9,3709.0,53267.65,43272.39,11083.31,40000.0,13534.42,8,-8127.99,-71609.72,25000.0,1,-1231.06,20.9
52966.84,2048.18,2813.23,9878.57,7000.34,17532.17,28500.0,2126.85,24,-4649.06,-33698.29,15000.0,0,19339.55,30.0
72583.04,6255.17,4170.55,30521.38,38815.76,39026.75,8000.0,9880.35,20,6871.4,29028.27,25000.0,0,79134.77,30.0
55274.91,1350.28,1652.66,9041.08,13359.06,20165.1,0.0,2043.86,8,-3427.23,-11306.3,15000.0,0,43945.7,30.0
17671.49,1933.66,3074.96,17647.77,12714.43,4729.44,28500.0,5311.9,16,-12129.04,-71272.01,15000.0,1,-53864.9,1.0
80434.52,5739.73,4491.96,27878.58,14708.12,27746.63,0.0,10136.77,30,8400.42,22592.8,25000.0,0,89220.82,30.0
347884.45,5158.17,5212.25,29205.36,25308.8,39976.89,0.0,3683.64,15,-2506.73,-16159.8,20000.0,0,332011.9,30.0
23852.24,2653.62,1887.19,8372.65,22097.96,16166.94,0.0,2941.69,12,-240.79,8689.2,15000.0,0,23531.48,30.0
23672.8,2960.26,1961.65,11008.84,6999.51,19834.22,0.0,2012.4,5,8157.32,31784.24,15000.0,0,31776.2,30.0
337564.4,6017.34,7132.28,44118.45,13847.38,33879.26,0.0,10160.15,3,-6567.66,-57534.67,20000.0,0,280033.52,30.0
49521.76,2434.71,2905.92,17037.56,18409.03,9871.55,28500.0,4713.5,5,-8687.82,-51111.53,15000.0,1,-862.21,21.0
9590.39,1589.49,2325.3,20093.3,15170.2,19215.34,14000.0,8703.8,8,-7375.63,-43722.24,15000.0,1,-33985.06,1.0
189305.93,8390.99,2525.37,13099.3,8010.46,72424.56,0.0,10897.77,29,52340.01,227283.16,20000.0,0,241973.49,30.0
43424.77,2734.31,2030.42,16687.31,8194.11,19404.76,0.0,3334.67,26,5530.54,15640.04,15000.0,0,49635.17,30.0
17229.95,1599.0,2717.74,9481.8,7028.09,2422.12,14000.0,2049.97,4,-10157.94,-53249.77,15000.0,1,-36233.62,2.0
33506.29,2114.64,2323.73,11431.16,14431.82,3683.16,0.0,7256.88,16,-6499.69,-28452.36,15000.0,1,5259.03,17.3
166332.71,3559.47,7522.5,25279.59,12987.45,32326.55,0.0,14027.58,22,-26470.86,-124831.32,25000.0,0,41067.78,30.0
35911.23,2412.16,2439.33,11583.28,7533.72,12162.77,14000.0,2897.59,26,-771.11,-13369.29,15000.0,0,22350.94,30.0
27838.76,1400.28,3104.96,10316.53,6375.22,14224.3,14000.0,8314.84,11,-11638.0,-59207.89,15000.0,1,-30719.16,5.9
113911.2,6288.76,7982.76,32341.11,31329.6,49972.13,0.0,8274.64,27,-14395.39,-64518.46,25000.0,0,49530.64,30.0
45018.66,4984.42,4323.44,29741.87,28875.16,18411.85,0.0,4060.77,21,-3240.8,-20375.64,25000.0,1,24740.42,15.4
29348.03,1649.09,2130.49,20016.96,6911.75,12206.19,5000.0,8794.83,19,-3693.22,-31164.35,15000.0,1,-1704.46,10.5
277594.13,8544.22,6749.63,17016.52,24724.84,51760.64,0.0,5008.78,17,13024.33,63857.01,20000.0,0,290565.67,30.0
229072.63,4555.03,5355.97,22239.22,7380.04,53548.22,0.0,7671.71,11,2151.06,-99.19,20000.0,0,228654.65,30.0
11920.06,1368.63,3402.04,20347.02,21388.11,7297.49,28500.0,5922.84,1,-21329.67,-106840.17,15000.0,1,-95070.23,1.6
28129.53,3132.65,1644.88,6789.34,4909.64,9361.02,5000.0,2604.04,29,10322.76,40295.25,15000.0,0,38013.58,30.0
117495.23,6329.83,8372.63,40916.03,16019.43,12160.64,40000.0,8432.14,2,-18275.28,-122058.99,25000.0,1,-4712.93,23.2
228523.62,8887.5,3655.05,32758.91,24495.09,86393.92,6000.0,7153.17,11,44107.92,183713.5,20000.0,0,272578.74,30.0
57932.42,2265.25,2707.5,21831.85,24685.33,15485.15,14000.0,5678.14,26,-9872.89,-49899.68,15000.0,1,8647.09,21.5
93608.91,8760.86,5334.97,20426.65,28766.57,66437.84,6000.0,3252.84,25,25762.13,117621.17,20000.0,0,119462.58,30.0
74654.51,6934.15,4078.07,27786.69,17216.35,12896.41,20000.0,12848.23,26,15685.28,45575.69,25000.0,0,90312.58,30.0
42147.78,2690.69,3054.25,5146.81,17688.86,16506.95,0.0,4344.06,5,-6319.09,-17235.6,15000.0,0,24873.72,30.0
18800.74,1820.19,2367.23,8638.98,16759.0,22336.81,14000.0,8847.24,10,-6065.48,-25072.21,15000.0,1,-6486.36,3.3
139476.43,3953.68,5141.25,21913.71,47556.49,12036.25,8000.0,3491.64,22,-24928.37,-96261.18,25000.0,0,43107.0,30.0
259289.54,9289.98,7147.59,12467.62,28299.67,82191.96,0.0,5873.45,15,20115.22,105696.24,20000.0,0,279679.11,30.0
126861.85,6894.22,4233.72,15602.5,23509.9,30212.82,0.0,11703.06,11,15262.12,70915.49,20000.0,0,142184.54,30.0
236774.07,11158.1,5231.87,44614.65,8481.96,80688.55,0.0,3802.8,24,54228.52,205378.8,20000.0,0,291095.39,30.0
156043.73,6855.56,4129.52,25290.33,12581.99,14196.6,20000.0,10791.52,28,16888.77,50105.35,25000.0,0,173416.93,30.0
113339.62,3322.01,7315.76,46050.68,23072.22,23443.17,20000.0,5156.05,22,-32496.47,-173492.11,25000.0,1,-60198.01,14.3
15311.2,1300.54,1500.35,8181.31,6111.18,14790.48,0.0,4837.09,8,-885.03,-5496.25,15000.0,1,10245.69,1.5
30015.61,1583.11,3292.42,7590.33,13216.3,3233.96,28500.0,1882.1,2,-16604.9,-80251.97,15000.0,1,-50041.45,5.9
114567.52,7325.35,3376.08,52140.4,29264.32,17875.38,0.0,4596.16,14,19514.23,54948.7,25000.0,0,134080.29,30.0
42609.61,2146.52,2915.83,16714.31,13929.12,10988.31,0.0,5203.85,3,-8759.14,-42734.34,15000.0,1,17.63,15.7
339929.93,6750.38,5413.21,32850.09,9932.37,24001.03,6000.0,11929.45,13,10187.47,18933.77,20000.0,0,350599.71,30.0
110740.54,9105.36,5082.14,41599.62,18470.9,90720.12,6000.0,4880.24,29,38918.25,148946.38,20000.0,0,150280.39,30.0
233593.72,7152.82,4567.58,37500.82,19935.15,50119.07,0.0,10038.68,24,20146.48,70240.48,20000.0,0,253684.66,30.0
150547.48,4450.17,3292.63,35884.39,47878.63,24403.99,40000.0,9464.19,22,-6167.92,-40633.04,25000.0,0,109830.43,30.0
48447.32,2202.42,3083.27,19680.49,9272.78,17705.07,5000.0,5332.3,17,-6334.0,-39673.5,15000.0,1,8588.71,18.1
173831.75,2868.77,4473.37,29694.51,39570.2,23194.02,0.0,14036.07,4,-22421.48,-94208.72,25000.0,0,79099.11,30.0
11513.3,1921.68,3155.58,12035.35,16309.59,5762.33,0.0,7654.01,25,-14008.7,-59599.74,15000.0,1,-48420.13,1.0
268175.98,10171.97,6251.02,15491.14,28991.9,88185.22,0.0,9311.9,9,33486.94,161330.71,20000.0,0,301262.44,30.0
132565.05,3578.33,6054.34,22684.8,31302.02,19448.92,0.0,8848.76,28,-25963.05,-108818.01,25000.0,1,23674.34,25.5
213513.42,10966.56,6145.53,28787.63,13500.93,92668.18,6000.0,11725.08,21,46880.49,192610.58,20000.0,0,260537.81,30.0
148112.99,11368.97,3189.54,43422.81,23888.13,45994.72,6000.0,2651.0,7,56899.73,221666.8,20000.0,0,204841.14,30.0
167840.51,6401.34,6063.93,52319.94,33338.3,47935.19,40000.0,4714.42,21,-1386.42,-43600.78,25000.0,0,124280.38,30.0
103581.36,4961.58,7638.57,29782.02,28659.04,17432.08,20000.0,6471.2,28,-26716.15,-129318.79,25000.0,1,-25947.19,16.9
36565.95,3396.56,7775.77,49307.43,24519.94,24355.59,8000.0,13045.37,30,-35591.35,-184048.19,25000.0,1,-147532.65,2.4
336490.14,7168.71,4908.08,34152.85,29214.52,86809.43,6000.0,7544.82,15,21500.44,88860.74,20000.0,0,358438.4,30.0
27627.62,1226.18,1790.44,15718.37,22596.79,16553.95,14000.0,7506.83,23,-9677.71,-44288.84,15000.0,1,-16827.06,7.7
78925.97,5532.98,5447.57,38669.57,17295.22,26603.77,0.0,3190.87,12,-999.42,-26798.53,25000.0,0,52286.08,30.0
77182.07,6481.16,5834.09,25159.25,38906.81,14228.98,20000.0,7265.84,12,-8187.45,-38425.03,25000.0,0,38837.12,30.0
291418.76,6699.94,7266.23,35848.05,26015.22,73145.41,0.0,10497.8,30,258.95,-5706.63,20000.0,0,286014.35,30.0
49149.19,2300.91,2630.69,11249.28,6452.49,6989.35,0.0,2943.68,23,-3491.62,-20605.95,15000.0,0,28877.95,30.0
128991.03,9415.37,7598.07,31790.52,25176.73,93227.88,0.0,4825.92,6,21296.0,90779.7,20000.0,0,150200.01,30.0
308939.29,10843.91,5784.73,27739.55,13472.11,20252.06,0.0,3444.22,11,34075.81,130815.74,20000.0,0,342338.79,30.0
55608.87,1304.5,3440.76,5023.15,23722.55,12459.45,0.0,6556.21,24,-21950.97,-80374.13,15000.0,1,-24805.93,13.1
37049.56,2977.97,3367.76,43813.02,31300.88,25401.39,0.0,8343.53,28,-10168.59,-61406.13,25000.0,1,-24693.95,3.5
122385.43,4575.54,7498.61,28680.78,14388.65,81428.42,0.0,7070.21,30,-9931.28,-49333.17,20000.0,0,73195.7,30.0
51374.4,1282.95,2737.85,10409.75,7925.32,20785.59,28500.0,8676.38,27,-9197.32,-52596.52,15000.0,1,-1430.02,18.0
102792.55,6719.25,6478.92,19661.86,26356.17,43398.01,6000.0,5653.55,17,-180.53,2189.99,20000.0,0,102281.8,30.0
21525.3,1297.82,1824.67,11952.03,11979.21,6569.97,14000.0,1521.42,8,-7165.66,-38766.87,15000.0,1,-17220.76,5.6
109168.17,6054.88,4041.65,12429.06,28641.13,53402.29,0.0,7263.54,4,13316.66,72729.21,20000.0,0,122600.23,30.0
161695.72,7055.65,3462.25,22415.01,12994.62,35341.32,8000.0,11932.85,20,27024.25,104533.83,25000.0,0,188943.24,30.0
155656.46,5411.34,7419.69,31758.64,46034.18,39356.46,20000.0,13974.89,16,-24600.79,-106686.7,25000.0,0,49251.37,30.0
14218.1,2478.99,1493.77,11444.73,20960.94,8789.97,28500.0,6393.61,11,270.14,-5459.18,15000.0,1,8656.25,2.0
207985.47,7550.4,5881.14,33702.76,24021.5,70115.05,0.0,2803.25,12,16099.2,62468.45,20000.0,0,224419.53,30.0
50240.19,6491.58,3363.13,54722.5,41824.51,39532.8,0.0,12452.63,14,13075.93,36839.4,25000.0,0,63342.63,30.0
27168.65,2119.17,3104.12,13549.8,13968.29,8945.36,0.0,6838.02,19,-10692.9,-48121.26,15000.0,1,-21150.63,6.7
8083.98,1887.35,2804.86,18837.75,24200.67,19163.07,28500.0,1919.15,9,-12270.18,-62800.48,15000.0,1,-54959.28,1.0
117340.52,11937.48,6442.5,15246.47,18878.2,73315.73,0.0,3758.77,30,45576.69,204040.31,20000.0,0,163346.8,30.0
19293.77,3053.9,1916.43,21360.89,8414.74,10838.53,0.0,8273.58,14,6764.11,15187.03,15000.0,0,25860.96,30.0
51994.99,2911.14,8401.25,29090.04,22040.47,53742.52,20000.0,3155.03,20,-36498.46,-170091.3,25000.0,1,-117739.73,4.2
88812.98,7596.24,4123.22,14328.8,15902.38,66213.01,0.0,2594.38,15,31192.78,140172.4,20000.0,0,120311.19,30.0
116898.7,6883.29,7393.52,53727.61,33498.96,40827.97,0.0,14854.19,13,-8805.62,-61705.58,25000.0,0,55193.76,30.0
57632.95,2753.31,3243.4,7393.42,10611.07,11772.36,28500.0,8898.75,21,-5320.55,-32334.67,15000.0,0,25843.85,30.0
46185.75,1355.63,2301.06,13273.37,20078.29,22515.36,5000.0,7389.33,21,-10146.27,-41199.29,15000.0,1,4873.24,15.4
64626.09,5218.17,6821.66,21164.28,43324.22,35906.06,8000.0,11030.64,26,-21372.93,-79887.23,25000.0,1,-15121.56,10.8
25118.34,2969.59,2540.6,11821.79,23015.43,4146.92,0.0,8896.34,11,-5373.83,-17820.5,15000.0,1,6856.49,14.1
136284.26,5548.96,6827.65,27474.91,41982.56,29135.41,40000.0,7597.7,28,-19916.76,-94682.72,25000.0,0,41254.21,30.0
66480.76,6266.15,7873.89,25802.72,17784.39,49141.79,0.0,10600.66,17,-8539.6,-42677.61,25000.0,1,23673.05,12.9
10686.48,2471.74,2684.38,8744.63,9523.78,19779.03,5000.0,2800.97,9,-1342.2,-6868.65,15000.0,1,3981.56,1.0
120122.49,6175.1,5700.26,45924.12,29309.01,11948.69,0.0,14635.64,30,-6010.0,-49039.31,25000.0,0,71070.66,30.0
71869.06,6358.72,3919.4,41874.01,47621.49,15050.92,8000.0,10891.21,30,1036.88,-4464.76,25000.0,0,67343.77,30.0
42475.55,3934.22,6975.71,45338.0,38270.37,11061.88,20000.0,14152.2,17,-34386.17,-171791.06,25000.0,1,-129297.27,2.0
260391.7,8250.19,7088.58,38577.0,6121.06,55916.0,0.0,10457.15,13,16866.08,46066.4,20000.0,0,277022.31,30.0
334334.66,6315.5,2617.84,25277.1,14042.85,70772.46,0.0,2249.93,5,34420.98,142382.36,20000.0,0,368941.72,30.0
8284.1,2329.22,2098.17,17111.4,5698.31,24225.07,0.0,5424.05,18,4183.07,8346.98,15000.0,1,12313.97,1.1
31316.82,2285.82,2944.68,14720.84,13604.03,19607.6,0.0,8604.03,17,-6132.06,-28482.87,15000.0,1,3004.67,10.2
180089.14,8861.03,3999.6,41226.1,17304.6,60210.77,6000.0,10022.63,12,39150.28,145122.77,20000.0,0,219301.83,30.0
23842.24,1796.88,3591.31,14506.86,22476.46,11798.76,14000.0,3156.67,27,-19191.84,-84617.46,15000.0,1,-60803.4,3.3
141628.73,9702.03,4728.37,13037.5,15912.2,61251.62,0.0,2170.4,12,40701.07,181511.76,20000.0,0,181706.71,30.0
99124.05,3458.36,4160.33,49382.12,17857.87,39297.97,8000.0,9497.41,18,-4197.37,-52201.23,25000.0,0,46783.6,30.0
54823.33,2182.9,1411.78,9482.22,12561.63,9226.48,0.0,5810.76,20,2218.51,10316.32,15000.0,0,56719.88,30.0
292273.4,5130.67,6372.39,27924.87,9212.49,39853.29,0.0,3278.31,11,-4406.33,-34535.46,20000.0,0,257186.35,30.0
56445.63,2711.71,3157.56,9697.21,8958.08,2859.57,0.0,7955.4,29,-6132.31,-29171.41,15000.0,0,27422.47,30.0
64229.31,2741.28,2984.52,8682.46,23008.29,12900.18,0.0,2273.55,12,-8325.97,-26087.81,15000.0,0,38415.3,30.0
200175.18,5929.93,5230.77,16921.56,12476.37,56204.93,0.0,2140.79,10,11144.54,47781.73,20000.0,0,211423.0,30.0
36927.9,2753.3,1923.49,17028.4,19138.22,16670.4,14000.0,1694.25,4,1487.5,-201.76,15000.0,0,36640.76,30.0
118558.23,6650.06,4496.58,26602.05,25912.09,11437.25,20000.0,13781.34,27,6996.95,15527.4,25000.0,0,125050.02,30.0
149821.94,10886.63,4947.24,35699.17,8661.66,60847.79,0.0,8227.89,28,50280.64,194668.74,20000.0,0,200092.44,30.0
